,id,heure_de_paris,humidite,pression,temperature_en_degre_c,station_name
569,11.0,2025-11-02T20:00:00+00:00,89.0,100400.0,13.2,soupetard
570,11.0,2025-11-02T19:00:00+00:00,90.0,100400.0,13.5,soupetard
571,11.0,2025-11-02T18:00:00+00:00,88.0,100400.0,13.9,soupetard
572,11.0,2025-11-02T17:00:00+00:00,84.0,100300.0,14.4,soupetard
573,31.0,2025-11-03T10:00:00+00:00,79.0,100900.0,12.5,mons_epuration
574,31.0,2025-11-03T03:00:00+00:00,77.0,100800.0,11.3,mons_epuration
575,33.0,2025-11-02T23:00:00+00:00,94.0,101100.0,12.7,saint_jory_beldou
576,33.0,2025-11-02T22:00:00+00:00,94.0,101100.0,12.6,saint_jory_beldou
577,33.0,2025-11-02T20:00:00+00:00,92.0,101000.0,13.2,saint_jory_beldou
578,33.0,2025-11-02T19:00:00+00:00,91.0,101000.0,13.4,saint_jory_beldou
579,33.0,2025-11-02T18:00:00+00:00,90.0,101000.0,13.7,saint_jory_beldou
580,33.0,2025-11-02T17:00:00+00:00,88.0,100900.0,14.2,saint_jory_beldou
581,33.0,2025-11-02T16:00:00+00:00,86.0,100800.0,14.6,saint_jory_beldou
582,33.0,2025-11-02T15:00:00+00:00,85.0,100800.0,14.9,saint_jory_beldou
583,33.0,2025-11-02T13:00:00+00:00,80.0,100800.0,16.0,saint_jory_beldou
584,33.0,2025-11-02T12:00:00+00:00,83.0,100800.0,15.3,saint_jory_beldou
